loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.11G170200,oil_content,hap1,hap2,-0.6477,0.0321,-1.2395,-0.0558,TRUE
Glyma.18G045800,oil_content,hap1,hap5,-1.3242,0.0069,-2.4044,-0.244,TRUE
Glyma.15G198900,oil_content,hap1,hap2,-1.0365,0.0012,-1.6568,-0.4162,TRUE
Glyma.10G070400,oil_content,hap1,hap3,0.6314,0.0136,0.1311,1.1316,TRUE
Glyma.20G081100,oil_content,hap1,hap2,0.7058,0.0067,0.1984,1.2133,TRUE
Glyma.08G157400,oil_content,hap5,hap7,-1.882,0.0055,-3.3685,-0.3955,TRUE
Glyma.16G216000,oil_content,hap1,hap2,-0.8515,0.0231,-1.585,-0.118,TRUE
Glyma.08G264000,oil_content,hap1,hap2,1.1411,0.0117,0.2565,2.0257,TRUE
Glyma.09G043700,oil_content,hap3,hap4,1.1786,0.0208,0.1462,2.211,TRUE
Glyma.19G257400,oil_content,hap1,hap2,0.7532,0.0123,0.1655,1.3409,TRUE
Glyma.06G204300,oil_content,hap1,hap3,1.0775,0.0036,0.2997,1.8552,TRUE
Glyma.20G157900,oil_content,hap1,hap2,0.6869,0.0119,0.1534,1.2204,TRUE
Glyma.04G064300,oil_content,hap1,hap2,-1.7692,0.0021,-2.887,-0.6514,TRUE
Glyma.18G171900,oil_content,hap1,hap4,1.0396,0.0327,0.0686,2.0106,TRUE
Glyma.03G244200,oil_content,hap2,hap3,1.3779,0.0024,0.4181,2.3377,TRUE
Glyma.13G269200,oil_content,hap1,hap2,1.1309,0.0388,0.046,2.2158,TRUE
Glyma.06G201100,oil_content,hap1,hap2,0.7514,0.0342,0.0447,1.4581,TRUE
Glyma.08G119700,oil_content,hap1,hap2,-0.7927,0.0241,-1.5014,-0.0841,TRUE
Glyma.06G316400,oil_content,hap1,hap2,-1.6415,0,-2.4463,-0.8368,TRUE
Glyma.04G097000,oil_content,hap1,hap2,1.0505,0.0047,0.272,1.8289,TRUE
Glyma.08G112100,oil_content,hap2,hap3,1.0685,0.0169,0.1571,1.98,TRUE
Glyma.12G014300,oil_content,hap1,hap2,1.0278,0.0107,0.1777,1.878,TRUE
Glyma.11G169800,oil_content,hap1,hap2,-0.922,0.0061,-1.6223,-0.2217,TRUE
Glyma.08G064600,oil_content,hap1,hap2,0.6365,0.0147,0.1263,1.1467,TRUE
Glyma.09G013300,oil_content,hap2,hap3,1.0994,0.0177,0.1562,2.0426,TRUE
Glyma.04G110500,oil_content,hap3,hap4,-1.1514,0.0264,-2.1941,-0.1087,TRUE
Glyma.12G226500,oil_content,hap1,hap2,1.2663,0.0009,0.524,2.0086,TRUE
Glyma.11G198300,oil_content,hap1,hap2,-1.1435,0.0041,-1.9196,-0.3675,TRUE
Glyma.04G072500,oil_content,hap1,hap3,-1.7674,0,-2.7117,-0.823,TRUE
Glyma.18G166900,oil_content,hap2,hap3,-2.2459,0.0006,-3.6489,-0.8429,TRUE
Glyma.03G101800,oil_content,hap2,hap3,1.0913,0.0024,0.3323,1.8503,TRUE
Glyma.15G071000,oil_content,hap1,hap2,-0.992,0.0256,-1.8619,-0.122,TRUE
Glyma.06G213000,oil_content,hap1,hap2,0.8061,0.0166,0.1481,1.4641,TRUE
Glyma.01G170900,oil_content,hap1,hap2,0.622,0.0324,0.0529,1.1912,TRUE
Glyma.10G087600,oil_content,hap1,hap2,1.2801,0.0008,0.5354,2.0247,TRUE
Glyma.17G167400,oil_content,hap1,hap2,-0.7363,0.0375,-1.4297,-0.0429,TRUE
Glyma.19G042200,oil_content,hap1,hap2,-1.1319,0.0001,-1.6715,-0.5924,TRUE
Glyma.18G244100,oil_content,hap3,hap4,1.2651,0.0202,0.1431,2.3872,TRUE
Glyma.20G222200,oil_content,hap1,hap2,-0.8955,0.0214,-1.6828,-0.1082,TRUE
Glyma.04G024500,oil_content,hap1,hap2,1.0159,0.0288,0.1063,1.9255,TRUE
Glyma.06G203000,oil_content,hap1,hap3,1.2203,0.0005,0.4318,2.0088,TRUE
Glyma.06G203000,oil_content,hap2,hap3,1.5243,0.006,0.3332,2.7154,TRUE
Glyma.06G203000,oil_content,hap3,hap6,-2.0287,0,-3.0904,-0.967,TRUE
Glyma.18G021400,oil_content,hap1,hap6,0.9035,0.033,0.0586,1.7485,TRUE
Glyma.18G185700,oil_content,hap1,hap5,-1.8451,0.0006,-2.9943,-0.696,TRUE
Glyma.18G185700,oil_content,hap2,hap5,-1.9451,0.0008,-3.1785,-0.7117,TRUE
Glyma.05G141500,oil_content,hap2,hap3,1.7392,0.0064,0.4115,3.0668,TRUE
Glyma.18G145600,oil_content,hap1,hap3,0.9381,0.0495,0.0015,1.8746,TRUE
Glyma.15G186400,oil_content,hap3,hap4,1.0674,0.0049,0.2748,1.8601,TRUE
Glyma.20G221500,oil_content,hap1,hap2,-0.7121,0.0268,-1.3414,-0.0828,TRUE
Glyma.10G088200,oil_content,hap1,hap2,1.1906,0.0046,0.3723,2.0089,TRUE
Glyma.11G166400,oil_content,hap1,hap4,-0.9544,0.0335,-1.849,-0.0597,TRUE
Glyma.06G309600,oil_content,hap1,hap4,1.1104,0.0175,0.1593,2.0616,TRUE
Glyma.15G075100,oil_content,hap1,hap2,-0.9321,0.0165,-1.6926,-0.1717,TRUE
Glyma.20G079800,oil_content,hap1,hap2,0.6103,0.0257,0.0748,1.1458,TRUE
Glyma.06G187400,oil_content,hap1,hap2,1.0059,0.0003,0.4032,1.6085,TRUE
Glyma.12G123300,oil_content,hap1,hap2,1.1709,0.0101,0.2823,2.0596,TRUE
Glyma.20G013100,oil_content,hap1,hap2,0.7233,0.016,0.1108,1.3358,TRUE
Glyma.11G070500,oil_content,hap1,hap2,0.6496,0.0111,0.15,1.1492,TRUE
Glyma.06G148500,oil_content,hap1,hap2,1.2562,0.019,0.1684,2.344,TRUE
Glyma.20G077100,oil_content,hap2,hap4,-1.8553,0.0006,-3.0751,-0.6354,TRUE
Glyma.20G077100,oil_content,hap3,hap4,-2.6889,0,-4.0345,-1.3432,TRUE
Glyma.09G021500,oil_content,hap1,hap2,1.3558,0.0084,0.3517,2.3599,TRUE
Glyma.09G163700,oil_content,hap1,hap3,1.2107,0.043,0.0263,2.3951,TRUE
Glyma.09G163700,oil_content,hap1,hap8,2.2247,0.0007,0.7547,3.6948,TRUE
Glyma.09G163700,oil_content,hap2,hap8,2.1197,0.0008,0.7104,3.529,TRUE
Glyma.07G074600,oil_content,hap1,hap4,-1.4508,0.0098,-2.6408,-0.2608,TRUE
Glyma.03G128100,oil_content,hap1,hap3,0.9237,0.0174,0.1327,1.7146,TRUE
Glyma.13G186900,oil_content,hap1,hap3,0.931,0.0183,0.1288,1.7333,TRUE
Glyma.15G191500,oil_content,hap2,hap3,1.1806,0.0046,0.2793,2.082,TRUE
Glyma.15G264800,oil_content,hap1,hap2,0.9468,0.0092,0.2376,1.656,TRUE
Glyma.18G092700,oil_content,hap1,hap3,1.155,0.0104,0.2254,2.0845,TRUE
Glyma.08G067200,oil_content,hap1,hap2,0.6165,0.0238,0.0826,1.1504,TRUE
Glyma.02G140100,oil_content,hap1,hap2,0.6378,0.0116,0.1442,1.1315,TRUE
Glyma.20G075800,oil_content,hap2,hap3,-2.2299,0.0001,-3.4551,-1.0047,TRUE
Glyma.15G266700,oil_content,hap1,hap2,1.3524,0,0.7305,1.9744,TRUE
Glyma.03G001200,oil_content,hap1,hap2,0.797,0.0332,0.0642,1.5297,TRUE
Glyma.10G102100,oil_content,hap1,hap2,0.8709,0.0346,0.0504,1.6915,TRUE
Glyma.20G232300,oil_content,hap1,hap2,-0.5718,0.031,-1.0909,-0.0527,TRUE
Glyma.04G085700,oil_content,hap1,hap2,1.0955,0.0263,0.1307,2.0604,TRUE
Glyma.18G188500,oil_content,hap1,hap3,-1.3382,0.0114,-2.4269,-0.2495,TRUE
Glyma.20G102700,oil_content,hap1,hap2,0.5681,0.0291,0.0585,1.0778,TRUE
Glyma.04G142700,oil_content,hap2,hap3,-1.474,0.0067,-2.605,-0.343,TRUE
Glyma.09G164900,oil_content,hap1,hap2,1.286,0.019,0.2132,2.3587,TRUE
Glyma.20G243000,oil_content,hap1,hap2,-0.9811,0.0058,-1.7232,-0.239,TRUE
Glyma.20G076300,oil_content,hap2,hap3,-2.4123,0,-3.6143,-1.2104,TRUE
Glyma.05G080700,oil_content,hap1,hap2,0.8075,0.0025,0.2888,1.3263,TRUE
Glyma.20G007200,oil_content,hap1,hap2,0.8092,0.0218,0.1191,1.4993,TRUE
Glyma.11G111900,oil_content,hap1,hap2,1.3467,0.0052,0.4062,2.2873,TRUE
Glyma.18G055400,oil_content,hap2,hap7,2.3037,0.0022,0.6075,4,TRUE
Glyma.09G040200,oil_content,hap1,hap4,1.7541,0.0012,0.6024,2.9059,TRUE
Glyma.09G040200,oil_content,hap3,hap4,1.6284,0.0038,0.4467,2.8102,TRUE
Glyma.16G029300,oil_content,hap1,hap2,0.6097,0.0361,0.04,1.1794,TRUE
Glyma.06G001800,oil_content,hap1,hap2,-1.1675,0.035,-2.2519,-0.0832,TRUE
Glyma.15G183500,oil_content,hap1,hap2,0.7961,0.0025,0.2831,1.3091,TRUE
Glyma.11G168000,oil_content,hap1,hap2,-1.051,0.001,-1.7326,-0.3693,TRUE
Glyma.20G006600,oil_content,hap1,hap2,1.0933,0.0023,0.3952,1.7914,TRUE
Glyma.11G091400,oil_content,hap1,hap2,0.815,0.0146,0.1623,1.4676,TRUE
Glyma.11G167900,oil_content,hap1,hap3,-0.9815,0.0044,-1.7033,-0.2597,TRUE
Glyma.14G068600,oil_content,hap1,hap2,0.7881,0.0163,0.1469,1.4292,TRUE
Glyma.03G131300,oil_content,hap1,hap2,0.8567,0.0023,0.3103,1.403,TRUE
Glyma.08G114900,oil_content,hap2,hap5,1.467,0.0194,0.1587,2.7753,TRUE
Glyma.20G084500,oil_content,hap1,hap3,-3.2517,0,-4.3409,-2.1625,TRUE
Glyma.20G084500,oil_content,hap2,hap3,-3.6569,0,-4.8108,-2.503,TRUE
Glyma.11G084700,oil_content,hap1,hap2,1.1621,0.0046,0.3624,1.9618,TRUE
Glyma.19G041900,oil_content,hap1,hap3,-1.148,0.0002,-1.7431,-0.5529,TRUE
Glyma.08G129500,oil_content,hap1,hap2,0.5641,0.0314,0.0509,1.0772,TRUE
Glyma.03G191100,oil_content,hap1,hap2,0.9513,0.0209,0.1454,1.7572,TRUE
Glyma.07G074500,oil_content,hap1,hap3,-1.4687,0.0043,-2.5459,-0.3915,TRUE
Glyma.08G128200,oil_content,hap1,hap2,0.6736,0.0068,0.1877,1.1596,TRUE
Glyma.12G106800,oil_content,hap1,hap2,-0.8935,0.0006,-1.4015,-0.3855,TRUE
Glyma.16G165500,oil_content,hap1,hap2,0.9362,0.0265,0.0883,1.7841,TRUE
Glyma.13G187500,oil_content,hap1,hap2,-1.6396,0.0004,-2.6358,-0.6433,TRUE
Glyma.18G221900,oil_content,hap1,hap3,0.9704,0.0097,0.1958,1.745,TRUE
Glyma.07G145200,oil_content,hap2,hap3,-0.878,0.0272,-1.6763,-0.0798,TRUE
Glyma.14G191700,oil_content,hap1,hap2,-1.6901,0.0013,-2.7093,-0.6709,TRUE
Glyma.13G189000,oil_content,hap2,hap4,1.6964,0.0136,0.239,3.1537,TRUE
Glyma.13G189000,oil_content,hap2,hap5,1.9214,0.0008,0.6064,3.2365,TRUE
Glyma.13G210200,oil_content,hap1,hap2,0.8295,0.0305,0.0626,1.5964,TRUE
Glyma.13G210200,oil_content,hap2,hap3,-2.4454,0,-3.691,-1.1998,TRUE
Glyma.04G101700,oil_content,hap1,hap2,1.0095,0.0489,0.0047,2.0142,TRUE
Glyma.12G023300,oil_content,hap1,hap2,0.9216,0.0241,0.1221,1.7211,TRUE
Glyma.11G090700,oil_content,hap1,hap2,0.7668,0.0234,0.1048,1.4287,TRUE
Glyma.11G173400,oil_content,hap1,hap2,-1.0628,0.0033,-1.7681,-0.3575,TRUE
Glyma.04G112400,oil_content,hap1,hap2,0.7495,0.0048,0.2319,1.267,TRUE
Glyma.14G190700,oil_content,hap1,hap2,-1.1964,0.006,-2.0452,-0.3476,TRUE
Glyma.20G079900,oil_content,hap1,hap2,0.6399,0.0237,0.0861,1.1937,TRUE
Glyma.03G052000,oil_content,hap4,hap5,2.3271,0.0029,0.5988,4.0554,TRUE
Glyma.20G040500,oil_content,hap1,hap2,-1.6156,0.001,-2.5686,-0.6626,TRUE
Glyma.20G136300,oil_content,hap1,hap2,-1.1278,0.0034,-1.9374,-0.3182,TRUE
Glyma.09G024100,oil_content,hap1,hap4,1.1328,0.0077,0.2262,2.0395,TRUE
Glyma.04G139200,oil_content,hap2,hap3,-1.4451,0.0124,-2.6318,-0.2583,TRUE
Glyma.03G128700,oil_content,hap1,hap2,-0.7993,0.0035,-1.3326,-0.266,TRUE
Glyma.19G044300,oil_content,hap1,hap3,0.8822,0.0006,0.3845,1.38,TRUE
Glyma.07G021600,oil_content,hap1,hap2,0.907,0.0056,0.2241,1.5899,TRUE
Glyma.15G267900,oil_content,hap1,hap2,1.5392,0.0001,0.7698,2.3085,TRUE
Glyma.02G133300,oil_content,hap1,hap2,0.8586,0.0074,0.1926,1.5247,TRUE
Glyma.03G056900,oil_content,hap1,hap2,0.6114,0.0171,0.1099,1.113,TRUE
Glyma.18G047000,oil_content,hap1,hap2,-0.5435,0.0384,-1.0576,-0.0294,TRUE
Glyma.04G066700,oil_content,hap1,hap2,1.6536,0.0059,0.3628,2.9445,TRUE
Glyma.04G066700,oil_content,hap2,hap3,-2.8459,0.0007,-4.7186,-0.9733,TRUE
Glyma.18G267500,oil_content,hap2,hap3,1.1324,0.0185,0.1379,2.1269,TRUE
Glyma.09G021200,oil_content,hap1,hap3,1.3651,0.0086,0.3509,2.3792,TRUE
Glyma.01G197400,oil_content,hap1,hap2,0.6369,0.0327,0.0529,1.2209,TRUE
Glyma.06G203300,oil_content,hap1,hap3,1.4868,0,0.6722,2.3014,TRUE
Glyma.06G203300,oil_content,hap2,hap3,1.2123,0.0286,0.0899,2.3346,TRUE
Glyma.06G203300,oil_content,hap3,hap5,-1.3879,0.0034,-2.4214,-0.3543,TRUE
Glyma.08G097100,oil_content,hap1,hap2,0.7773,0.0076,0.2089,1.3457,TRUE
Glyma.11G111400,oil_content,hap2,hap3,-1.529,0.0032,-2.6192,-0.4388,TRUE
Glyma.08G067500,oil_content,hap1,hap2,0.6173,0.0234,0.0845,1.15,TRUE
Glyma.19G085100,oil_content,hap1,hap2,1.0358,0.017,0.1875,1.8842,TRUE
Glyma.06G001900,oil_content,hap1,hap2,-1.5619,0.003,-2.5889,-0.535,TRUE
Glyma.06G208000,oil_content,hap1,hap2,0.9397,0.0105,0.2225,1.6569,TRUE
Glyma.18G279400,oil_content,hap15,hap2,-0.8491,0.03,-1.6144,-0.0839,TRUE
Glyma.05G154600,oil_content,hap1,hap2,-0.7263,0.004,-1.2187,-0.234,TRUE
Glyma.20G231900,oil_content,hap2,hap4,1.4893,0.0117,0.2743,2.7044,TRUE
Glyma.06G206600,oil_content,hap1,hap2,1.0295,0.0048,0.3176,1.7414,TRUE
Glyma.01G202600,oil_content,hap1,hap2,-0.5845,0.0215,-1.0818,-0.0871,TRUE
Glyma.13G066700,oil_content,hap1,hap2,1.0405,0.0302,0.1007,1.9803,TRUE
Glyma.15G267800,oil_content,hap1,hap2,1.4949,0.0003,0.6926,2.2972,TRUE
Glyma.09G013100,oil_content,hap2,hap3,1.017,0.0313,0.0731,1.9609,TRUE
Glyma.13G184500,oil_content,hap11,hap2,-2.6099,0.0005,-4.4437,-0.7762,TRUE
Glyma.08G287800,oil_content,hap1,hap2,0.5949,0.0367,0.0371,1.1526,TRUE
Glyma.04G049800,oil_content,hap1,hap3,1.386,0.0378,0.062,2.71,TRUE
Glyma.03G181100,oil_content,hap1,hap2,-0.5705,0.0399,-1.1145,-0.0265,TRUE
Glyma.13G360800,oil_content,hap1,hap3,1.093,0.0096,0.2222,1.9637,TRUE
Glyma.01G156200,oil_content,hap1,hap3,1.4378,0.0003,0.5885,2.2871,TRUE
Glyma.01G156200,oil_content,hap2,hap3,1.1991,0.0075,0.2683,2.1299,TRUE
Glyma.08G110100,oil_content,hap1,hap2,1.0122,0.0133,0.1743,1.8501,TRUE
Glyma.08G110100,oil_content,hap1,hap3,1.1148,0.0431,0.0274,2.2021,TRUE
Glyma.08G168500,oil_content,hap1,hap2,0.7815,0.0044,0.2473,1.3158,TRUE
Glyma.18G244000,oil_content,hap3,hap5,1.3809,0.0144,0.1875,2.5744,TRUE
Glyma.05G045700,oil_content,hap1,hap5,-1.5038,0.0338,-2.9155,-0.0921,TRUE
Glyma.20G239300,oil_content,hap2,hap3,0.8706,0.0121,0.1581,1.583,TRUE
Glyma.16G149000,oil_content,hap2,hap3,0.9255,0.012,0.1684,1.6827,TRUE
Glyma.13G138000,oil_content,hap1,hap2,0.9227,0.0012,0.3674,1.4779,TRUE
Glyma.20G089200,oil_content,hap1,hap3,-1.8248,0,-2.6649,-0.9846,TRUE
Glyma.02G115300,oil_content,hap1,hap2,-0.9814,0.0011,-1.5641,-0.3988,TRUE
Glyma.11G069600,oil_content,hap1,hap2,0.7669,0.0026,0.2721,1.2618,TRUE
Glyma.08G103400,oil_content,hap1,hap2,1.0717,0.0017,0.4069,1.7365,TRUE
Glyma.20G073300,oil_content,hap1,hap2,0.9042,0.0093,0.186,1.6224,TRUE
Glyma.20G073300,oil_content,hap1,hap3,-1.805,0.0011,-2.9866,-0.6235,TRUE
Glyma.20G073300,oil_content,hap2,hap3,-2.7092,0,-4.0103,-1.4081,TRUE
Glyma.15G267700,oil_content,hap1,hap2,1.3383,0.0015,0.5194,2.1573,TRUE
Glyma.11G175300,oil_content,hap1,hap2,0.8564,0.001,0.3513,1.3616,TRUE
Glyma.04G124000,oil_content,hap1,hap4,-2.3028,0.0002,-3.702,-0.9036,TRUE
Glyma.04G124000,oil_content,hap3,hap4,-2.0987,0.0013,-3.5507,-0.6468,TRUE
Glyma.12G225900,oil_content,hap1,hap2,-0.712,0.007,-1.2275,-0.1964,TRUE
Glyma.15G183800,oil_content,hap1,hap2,0.7984,0.0035,0.2664,1.3304,TRUE
Glyma.17G012800,oil_content,hap1,hap2,0.9105,0.0275,0.1018,1.7191,TRUE
Glyma.20G243100,oil_content,hap1,hap2,-1.1651,0.0091,-2.0884,-0.2418,TRUE
Glyma.20G037000,oil_content,hap1,hap2,-1.6156,0.001,-2.5686,-0.6626,TRUE
Glyma.15G263700,oil_content,hap1,hap2,0.7223,0.0076,0.1945,1.25,TRUE
Glyma.04G122600,oil_content,hap1,hap2,-0.6856,0.0114,-1.2152,-0.1561,TRUE
Glyma.02G111900,oil_content,hap2,hap3,1.1103,0.0009,0.3984,1.8222,TRUE
Glyma.08G115000,oil_content,hap1,hap2,-0.7516,0.0309,-1.4478,-0.0555,TRUE
Glyma.18G031700,oil_content,hap1,hap2,1.0316,0.0115,0.1717,1.8915,TRUE
Glyma.13G191500,oil_content,hap1,hap2,-1.3567,0.0133,-2.4797,-0.2337,TRUE
Glyma.13G191500,oil_content,hap2,hap3,2.1108,0.0025,0.6362,3.5854,TRUE
Glyma.20G058800,oil_content,hap1,hap2,-1.7564,0.0005,-2.736,-0.7768,TRUE
Glyma.04G121200,oil_content,hap1,hap2,-0.8671,0.0052,-1.5152,-0.219,TRUE
Glyma.08G045400,oil_content,hap1,hap2,0.6586,0.043,0.0209,1.2963,TRUE
Glyma.10G269700,oil_content,hap1,hap4,1.0663,0.0263,0.1017,2.0309,TRUE
Glyma.10G269700,oil_content,hap4,hap5,-1.929,0.0039,-3.3305,-0.5275,TRUE
Glyma.20G074200,oil_content,hap1,hap3,0.8632,0.0048,0.2666,1.4598,TRUE
Glyma.04G038700,oil_content,hap1,hap2,-0.6531,0.0287,-1.2375,-0.0688,TRUE
Glyma.14G211700,oil_content,hap1,hap2,-0.8637,0.0032,-1.4339,-0.2936,TRUE
Glyma.06G215500,oil_content,hap1,hap3,0.8942,0.0085,0.2317,1.5566,TRUE
Glyma.06G313400,oil_content,hap4,hap6,-2.4766,0,-3.8906,-1.0626,TRUE
Glyma.06G313400,oil_content,hap5,hap6,-2.2682,0.0001,-3.6921,-0.8442,TRUE
Glyma.11G169000,oil_content,hap1,hap2,-0.6271,0.0418,-1.2307,-0.0236,TRUE
Glyma.08G107600,oil_content,hap1,hap2,1.2355,0.0001,0.6386,1.8323,TRUE
Glyma.08G221600,oil_content,hap1,hap3,-1.77,0.0003,-2.8712,-0.6688,TRUE
Glyma.11G162600,oil_content,hap1,hap2,-1.2443,0.0007,-1.9598,-0.5288,TRUE
Glyma.13G268800,oil_content,hap2,hap3,-1.2554,0.0032,-2.1522,-0.3586,TRUE
Glyma.06G317400,oil_content,hap2,hap3,1.4742,0.0011,0.5143,2.4342,TRUE
Glyma.11G169700,oil_content,hap1,hap2,-1.0991,0,-1.6072,-0.591,TRUE
Glyma.02G138200,oil_content,hap1,hap2,0.5425,0.0397,0.0259,1.059,TRUE
Glyma.11G174400,oil_content,hap1,hap2,0.7968,0.0017,0.3024,1.2912,TRUE
Glyma.10G089500,oil_content,hap1,hap2,1.2923,0.0044,0.4084,2.1762,TRUE
Glyma.20G082700,oil_content,hap1,hap2,0.9931,0.0002,0.4806,1.5056,TRUE
Glyma.02G268700,oil_content,hap2,hap3,-1.4175,0.0129,-2.5871,-0.2479,TRUE
Glyma.10G020400,oil_content,hap2,hap6,1.5264,0.0235,0.1284,2.9244,TRUE
Glyma.20G229600,oil_content,hap1,hap2,-0.6953,0.0085,-1.2114,-0.1791,TRUE
Glyma.20G110800,oil_content,hap1,hap2,1.0695,0.0027,0.3742,1.7648,TRUE
Glyma.13G371300,oil_content,hap1,hap3,1.2924,0.0121,0.2341,2.3507,TRUE
Glyma.02G220300,oil_content,hap2,hap3,1.4625,0.0072,0.3327,2.5924,TRUE
Glyma.12G215400,oil_content,hap1,hap3,1.1009,0.0388,0.057,2.1448,TRUE
Glyma.02G270900,oil_content,hap1,hap3,-1.7742,0.0011,-2.8295,-0.7189,TRUE
Glyma.08G096200,oil_content,hap1,hap2,1.1708,0.0215,0.1745,2.167,TRUE
Glyma.01G203000,oil_content,hap1,hap2,-0.5125,0.0485,-1.0217,-0.0034,TRUE
Glyma.20G238900,oil_content,hap1,hap3,-1.0658,0.007,-1.9103,-0.2213,TRUE
Glyma.02G254900,oil_content,hap1,hap3,1.0913,0.0188,0.1474,2.0352,TRUE
Glyma.02G254900,oil_content,hap2,hap3,1.4094,0.0094,0.2885,2.5302,TRUE
Glyma.16G031400,oil_content,hap1,hap2,1.081,0.0204,0.1694,1.9927,TRUE
Glyma.14G155400,oil_content,hap1,hap2,-0.6159,0.019,-1.1294,-0.1025,TRUE
Glyma.15G262700,oil_content,hap1,hap2,0.9472,0.0025,0.3383,1.556,TRUE
Glyma.05G030500,oil_content,hap1,hap2,0.8378,0.0216,0.1002,1.5754,TRUE
Glyma.05G030500,oil_content,hap2,hap3,-1.6279,0.0002,-2.5715,-0.6843,TRUE
Glyma.20G072400,oil_content,hap1,hap3,-1.827,0.0013,-3.0389,-0.6152,TRUE
Glyma.20G072400,oil_content,hap2,hap3,-2.7092,0,-4.0465,-1.372,TRUE
Glyma.06G214000,oil_content,hap2,hap3,-1.7116,0.0017,-2.8699,-0.5533,TRUE
Glyma.19G037700,oil_content,hap1,hap3,-1.4847,0.0001,-2.2368,-0.7326,TRUE
Glyma.08G101200,oil_content,hap1,hap3,0.9091,0.0188,0.1229,1.6954,TRUE
Glyma.08G284900,oil_content,hap1,hap3,1.1367,0.0199,0.1463,2.1271,TRUE
Glyma.19G140600,oil_content,hap1,hap3,-1.1231,0.0286,-2.1272,-0.119,TRUE
Glyma.06G123400,oil_content,hap1,hap2,-1.2511,0.0237,-2.3333,-0.169,TRUE
Glyma.15G076200,oil_content,hap1,hap2,-0.9891,0.0068,-1.7026,-0.2756,TRUE
Glyma.20G089800,oil_content,hap1,hap3,-2.1956,0.0001,-3.258,-1.1333,TRUE
Glyma.13G182900,oil_content,hap10,hap5,2.0655,0.0278,0.1391,3.9919,TRUE
Glyma.18G047200,oil_content,hap1,hap2,-0.589,0.026,-1.1068,-0.0712,TRUE
Glyma.03G257900,oil_content,hap1,hap2,0.6917,0.0495,0.0016,1.3818,TRUE
Glyma.08G103200,oil_content,hap1,hap5,1.0311,0.0373,0.0423,2.02,TRUE
Glyma.20G238500,oil_content,hap1,hap2,-1.3713,0.0023,-2.3221,-0.4205,TRUE
Glyma.14G212400,oil_content,hap1,hap2,-1.1427,0.0048,-1.9323,-0.3531,TRUE
Glyma.15G114400,oil_content,hap1,hap2,0.6384,0.0293,0.065,1.2119,TRUE
Glyma.06G147100,oil_content,hap2,hap3,0.9871,0.0138,0.1661,1.8081,TRUE
Glyma.08G284500,oil_content,hap1,hap3,1.4797,0.0043,0.3938,2.5655,TRUE
Glyma.01G015600,oil_content,hap1,hap2,1.2307,0.004,0.3962,2.0651,TRUE
Glyma.14G040300,oil_content,hap3,hap5,-1.7261,0.0192,-3.2636,-0.1886,TRUE
Glyma.02G156900,oil_content,hap26,hap9,-1.717,0.0147,-3.1992,-0.2348,TRUE
Glyma.11G084300,oil_content,hap1,hap3,1.3758,0.009,0.2862,2.4654,TRUE
Glyma.17G255400,oil_content,hap1,hap2,0.9372,0.0383,0.0509,1.8234,TRUE
Glyma.04G180700,oil_content,hap1,hap2,-0.7516,0.0047,-1.2706,-0.2327,TRUE
Glyma.10G175900,oil_content,hap1,hap2,-1.1993,0.0248,-2.2451,-0.1534,TRUE
Glyma.20G003200,oil_content,hap1,hap2,1.3274,0.0127,0.2869,2.3678,TRUE
Glyma.05G124700,oil_content,hap1,hap4,1.0899,0.0056,0.2705,1.9092,TRUE
Glyma.03G131400,oil_content,hap1,hap2,0.8544,0.0024,0.306,1.4029,TRUE
Glyma.11G172600,oil_content,hap1,hap2,1.384,0.0016,0.5307,2.2374,TRUE
Glyma.13G189900,oil_content,hap2,hap4,1.6585,0.0114,0.2589,3.0581,TRUE
Glyma.13G189900,oil_content,hap2,hap8,1.624,0.0392,0.0518,3.1962,TRUE
Glyma.20G074700,oil_content,hap1,hap2,0.9904,0.0018,0.3735,1.6072,TRUE
Glyma.08G128700,oil_content,hap1,hap4,1.6425,0.0004,0.5437,2.7414,TRUE
Glyma.11G185200,oil_content,hap1,hap2,0.9429,0.0034,0.3161,1.5697,TRUE
Glyma.03G000300,oil_content,hap1,hap2,0.867,0.014,0.1774,1.5566,TRUE
Glyma.15G071500,oil_content,hap1,hap2,-0.8017,0.0278,-1.515,-0.0885,TRUE
Glyma.20G087900,oil_content,hap1,hap2,-2.7067,0,-3.5881,-1.8254,TRUE
Glyma.06G314200,oil_content,hap1,hap2,0.9197,0.0004,0.4127,1.4267,TRUE
Glyma.05G217700,oil_content,hap1,hap2,-0.94,0.0441,-1.855,-0.0251,TRUE
Glyma.14G018100,oil_content,hap2,hap3,-1.059,0.0358,-2.0621,-0.0559,TRUE
Glyma.08G070300,oil_content,hap1,hap2,0.5809,0.048,0.0052,1.1566,TRUE
Glyma.11G111700,oil_content,hap1,hap2,-0.766,0.0121,-1.3627,-0.1694,TRUE
Glyma.10G280900,oil_content,hap1,hap2,0.5568,0.0399,0.0259,1.0877,TRUE
Glyma.16G172100,oil_content,hap2,hap4,1.1376,0.008,0.3036,1.9716,TRUE
Glyma.04G069600,oil_content,hap1,hap3,-1.1865,0.0013,-1.9024,-0.4706,TRUE
Glyma.11G162400,oil_content,hap2,hap3,1.5537,0.0076,0.345,2.7624,TRUE
Glyma.17G221400,oil_content,hap1,hap2,0.7452,0.0032,0.2528,1.2375,TRUE
