loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.18G187500,oil_content,C(type),30.79353563,2,5.291818986,0.005784832
Glyma.18G187500,oil_content,Residual,564.4510826,194,NA,NA
Glyma.20G014000,oil_content,C(type),20.13837968,2,3.192753281,0.043191982
Glyma.20G014000,oil_content,Residual,621.2914758,197,NA,NA
Glyma.05G154400,oil_content,C(type),21.4222038,1,6.840540986,0.009597502
Glyma.05G154400,oil_content,Residual,620.0673837,198,NA,NA
Glyma.15G265500,oil_content,C(type),26.57254116,1,8.7622243,0.003446928
Glyma.15G265500,oil_content,Residual,606.5250158,200,NA,NA
Glyma.08G282600,oil_content,C(type),20.59864401,1,7.049875853,0.008582309
Glyma.08G282600,oil_content,Residual,569.7597611,195,NA,NA
Glyma.13G079600,oil_content,C(type),21.48618136,1,6.940745145,0.009088378
Glyma.13G079600,oil_content,Residual,616.0361749,199,NA,NA
Glyma.09G218500,oil_content,C(type),47.62570812,3,5.302937224,0.001707616
Glyma.09G218500,oil_content,Residual,425.1009248,142,NA,NA
Glyma.09G021300,oil_content,C(type),28.75373659,2,4.501695589,0.012298347
Glyma.09G021300,oil_content,Residual,606.7946893,190,NA,NA
Glyma.08G287900,oil_content,C(type),21.89315393,2,3.579159277,0.029700368
Glyma.08G287900,oil_content,Residual,611.6842599,200,NA,NA
Glyma.06G215000,oil_content,C(type),39.33388715,2,6.425319006,0.001980429
Glyma.06G215000,oil_content,Residual,602.9876308,197,NA,NA
Glyma.19G263300,oil_content,C(type),44.11742389,3,4.912830574,0.002618666
Glyma.19G263300,oil_content,Residual,556.7625914,186,NA,NA
Glyma.06G316800,oil_content,C(type),66.0485848,2,11.29922253,2.26E-05
Glyma.06G316800,oil_content,Residual,578.6955585,198,NA,NA
Glyma.20G038800,oil_content,C(type),34.51769634,1,11.28244149,0.000934434
Glyma.20G038800,oil_content,Residual,621.0617056,203,NA,NA
Glyma.18G118800,oil_content,C(type),36.234011,5,2.424395334,0.038178341
Glyma.18G118800,oil_content,Residual,436.4111357,146,NA,NA
Glyma.20G081000,oil_content,C(type),14.01896949,1,4.4937235,0.03525862
Glyma.20G081000,oil_content,Residual,620.8158842,199,NA,NA
Glyma.13G165900,oil_content,C(type),35.12331918,3,3.815286899,0.010944869
Glyma.13G165900,oil_content,Residual,595.3177399,194,NA,NA
Glyma.20G236400,oil_content,C(type),17.15022365,1,5.485621676,0.020177096
Glyma.20G236400,oil_content,Residual,612.773544,196,NA,NA
Glyma.17G246200,oil_content,C(type),63.74589763,4,6.418051887,0.000102744
Glyma.17G246200,oil_content,Residual,297.9684432,120,NA,NA
Glyma.18G253900,oil_content,C(type),47.21214709,2,7.973143132,0.000470908
Glyma.18G253900,oil_content,Residual,571.4148259,193,NA,NA
Glyma.08G110600,oil_content,C(type),36.31703478,2,6.220818725,0.002428293
Glyma.08G110600,oil_content,Residual,540.0134397,185,NA,NA
Glyma.17G253300,oil_content,C(type),53.1570451,2,8.679872554,0.000245689
Glyma.17G253300,oil_content,Residual,590.9827386,193,NA,NA
Glyma.01G169900,oil_content,C(type),21.92916451,2,3.662533161,0.027458466
Glyma.01G169900,oil_content,Residual,580.780805,194,NA,NA
Glyma.20G039300,oil_content,C(type),34.05925728,1,11.17223896,0.000987674
Glyma.20G039300,oil_content,Residual,621.9065408,204,NA,NA
Glyma.06G105900,oil_content,C(type),18.7298617,1,6.055302078,0.014716695
Glyma.06G105900,oil_content,Residual,615.5336975,199,NA,NA
Glyma.20G230500,oil_content,C(type),18.93830051,2,3.083499383,0.048310148
Glyma.20G230500,oil_content,Residual,534.3384057,174,NA,NA
Glyma.15G195500,oil_content,C(type),31.23324607,2,5.141008683,0.006657759
Glyma.15G195500,oil_content,Residual,601.4561639,198,NA,NA
Glyma.12G078200,oil_content,C(type),30.62392709,1,9.923666469,0.001887288
Glyma.12G078200,oil_content,Residual,604.8459739,196,NA,NA
Glyma.14G212100,oil_content,C(type),18.71451735,1,5.67211726,0.018256935
Glyma.14G212100,oil_content,Residual,607.0874482,184,NA,NA
Glyma.03G157800,oil_content,C(type),23.45861292,2,3.736862619,0.025500307
Glyma.03G157800,oil_content,Residual,630.9010631,201,NA,NA
Glyma.06G236000,oil_content,C(type),18.31467813,1,5.82601702,0.016683022
Glyma.06G236000,oil_content,Residual,635.0075822,202,NA,NA
Glyma.20G076000,oil_content,C(type),62.16603669,2,10.61803076,4.22E-05
Glyma.20G076000,oil_content,Residual,564.9844756,193,NA,NA
Glyma.13G167000,oil_content,C(type),44.29645064,3,4.831671124,0.003043058
Glyma.13G167000,oil_content,Residual,473.6766827,155,NA,NA
Glyma.08G067100,oil_content,C(type),13.01082859,1,4.068469241,0.045083558
Glyma.08G067100,oil_content,Residual,614.0095797,192,NA,NA
Glyma.04G067100,oil_content,C(type),42.67263501,2,7.169669174,0.000987096
Glyma.04G067100,oil_content,Residual,586.2550205,197,NA,NA
Glyma.11G167400,oil_content,C(type),60.29883939,2,10.87558415,3.35E-05
Glyma.11G167400,oil_content,Residual,535.0368239,193,NA,NA
Glyma.08G358700,oil_content,C(type),24.73314347,2,3.876230488,0.02236174
Glyma.08G358700,oil_content,Residual,615.7395315,193,NA,NA
Glyma.16G028300,oil_content,C(type),18.69189109,2,3.252997236,0.040844796
Glyma.16G028300,oil_content,Residual,540.1288827,188,NA,NA
Glyma.20G229100,oil_content,C(type),60.16790086,2,10.42512501,5.05E-05
Glyma.20G229100,oil_content,Residual,551.1717631,191,NA,NA
Glyma.09G229900,oil_content,C(type),38.41323906,3,4.127692317,0.007301471
Glyma.09G229900,oil_content,Residual,583.1901854,188,NA,NA
Glyma.02G111200,oil_content,C(type),15.31726592,1,4.894649516,0.028077307
Glyma.02G111200,oil_content,Residual,622.748556,199,NA,NA
Glyma.03G223000,oil_content,C(type),22.2509739,1,7.349039109,0.007311712
Glyma.03G223000,oil_content,Residual,587.3814077,194,NA,NA
Glyma.13G068800,oil_content,C(type),29.38725239,1,9.509150554,0.002334822
Glyma.13G068800,oil_content,Residual,614.9932312,199,NA,NA
Glyma.08G101800,oil_content,C(type),35.41238011,3,3.844257621,0.010508496
Glyma.08G101800,oil_content,Residual,607.9761862,198,NA,NA
Glyma.18G167300,oil_content,C(type),12.69776479,1,4.162248921,0.042629501
Glyma.18G167300,oil_content,Residual,619.2917103,203,NA,NA
Glyma.01G022900,oil_content,C(type),27.3592731,2,4.4082367,0.013439973
Glyma.01G022900,oil_content,Residual,592.7110449,191,NA,NA
Glyma.02G220000,oil_content,C(type),30.83872541,1,9.972022096,0.00184072
Glyma.02G220000,oil_content,Residual,606.1348564,196,NA,NA
Glyma.15G184900,oil_content,C(type),25.3427853,1,8.314615633,0.00436533
Glyma.15G184900,oil_content,Residual,606.5480953,199,NA,NA
Glyma.15G189000,oil_content,C(type),35.97320189,2,5.894615808,0.003310702
Glyma.15G189000,oil_content,Residual,552.2963459,181,NA,NA
Glyma.20G087100,oil_content,C(type),100.6501234,1,36.84162001,6.19E-09
Glyma.20G087100,oil_content,Residual,554.5894844,203,NA,NA
Glyma.04G136300,oil_content,C(type),21.61109918,1,7.046596509,0.008568069
Glyma.04G136300,oil_content,Residual,625.6444833,204,NA,NA
Glyma.08G194100,oil_content,C(type),27.24116352,2,4.506526087,0.01227502
Glyma.08G194100,oil_content,Residual,559.146353,185,NA,NA
Glyma.20G035100,oil_content,C(type),23.91388229,1,8.225157303,0.004586032
Glyma.20G035100,oil_content,Residual,566.9444213,195,NA,NA
Glyma.03G100400,oil_content,C(type),15.6621293,1,5.152740225,0.024275987
Glyma.03G100400,oil_content,Residual,607.9145702,200,NA,NA
Glyma.16G133600,oil_content,C(type),25.80205937,3,2.661638318,0.049372978
Glyma.16G133600,oil_content,Residual,617.187956,191,NA,NA
Glyma.20G038600,oil_content,C(type),26.72117236,1,8.768404827,0.003430123
Glyma.20G038600,oil_content,Residual,618.6299671,203,NA,NA
Glyma.06G199800,oil_content,C(type),44.63210685,2,7.464350855,0.000768607
Glyma.06G199800,oil_content,Residual,538.1431948,180,NA,NA
Glyma.18G222200,oil_content,C(type),25.68717829,2,4.229700928,0.016005044
Glyma.18G222200,oil_content,Residual,555.6839249,183,NA,NA
Glyma.08G194000,oil_content,C(type),13.59498273,1,4.377309538,0.037695146
Glyma.08G194000,oil_content,Residual,614.9454493,198,NA,NA
Glyma.09G216000,oil_content,C(type),12.68622827,1,4.183127206,0.042151024
Glyma.09G216000,oil_content,Residual,600.4773637,198,NA,NA
Glyma.06G313200,oil_content,C(type),44.22923851,2,7.19514882,0.000972447
Glyma.06G313200,oil_content,Residual,583.9736972,190,NA,NA
Glyma.13G201700,oil_content,C(type),45.29409139,3,5.801242629,0.000886882
Glyma.13G201700,oil_content,Residual,390.3826671,150,NA,NA
Glyma.12G075300,oil_content,C(type),39.69337666,2,6.66867671,0.001571481
Glyma.12G075300,oil_content,Residual,595.2211869,200,NA,NA
Glyma.06G200300,oil_content,C(type),16.36645236,2,3.79348652,0.02549017
Glyma.06G200300,oil_content,Residual,239.4467731,111,NA,NA
Glyma.08G045500,oil_content,C(type),19.44406296,1,6.190284907,0.013654343
Glyma.08G045500,oil_content,Residual,634.494337,202,NA,NA
Glyma.14G068500,oil_content,C(type),20.44907516,1,6.552749722,0.011199469
Glyma.14G068500,oil_content,Residual,633.4992839,203,NA,NA
Glyma.13G250400,oil_content,C(type),19.60072299,2,3.224859732,0.041848377
Glyma.13G250400,oil_content,Residual,604.7617879,199,NA,NA
Glyma.20G076100,oil_content,C(type),56.25261406,2,9.690502985,9.81E-05
Glyma.20G076100,oil_content,Residual,554.3700519,191,NA,NA
Glyma.12G051300,oil_content,C(type),20.61574702,1,6.642224178,0.01066078
Glyma.12G051300,oil_content,Residual,636.2670134,205,NA,NA
Glyma.07G089300,oil_content,C(type),20.06773597,1,6.463583842,0.011779661
Glyma.07G089300,oil_content,Residual,611.6334349,197,NA,NA
Glyma.19G039300,oil_content,C(type),49.50477846,1,17.12991759,5.16E-05
Glyma.19G039300,oil_content,Residual,572.212101,198,NA,NA
Glyma.15G203100,oil_content,C(type),11.93570179,1,3.898223249,0.049699863
Glyma.15G203100,oil_content,Residual,618.4899139,202,NA,NA
Glyma.11G038500,oil_content,C(type),19.35403729,1,6.439039704,0.011950302
Glyma.11G038500,oil_content,Residual,583.1122974,194,NA,NA
Glyma.20G044600,oil_content,C(type),22.31767572,1,7.185069578,0.007952253
Glyma.20G044600,oil_content,Residual,633.6481223,204,NA,NA
Glyma.13G074600,oil_content,C(type),35.81929418,1,12.02128382,0.000641953
Glyma.13G074600,oil_content,Residual,604.8702307,203,NA,NA
Glyma.15G267500,oil_content,C(type),56.03169186,3,6.701181728,0.000261339
Glyma.15G267500,oil_content,Residual,493.3263943,177,NA,NA
Glyma.06G149700,oil_content,C(type),23.77625009,2,3.964147702,0.020566717
Glyma.06G149700,oil_content,Residual,572.7919478,191,NA,NA
Glyma.06G238600,oil_content,C(type),19.77540962,1,6.427692148,0.011988952
Glyma.06G238600,oil_content,Residual,624.5489143,203,NA,NA
Glyma.06G147200,oil_content,C(type),13.50594723,1,4.325650756,0.038810373
Glyma.06G147200,oil_content,Residual,627.5808074,201,NA,NA
Glyma.15G113700,oil_content,C(type),21.5283969,1,7.476926337,0.006816269
Glyma.15G113700,oil_content,Residual,570.1035951,198,NA,NA
Glyma.18G043100,oil_content,C(type),26.34990736,3,3.082321003,0.028749944
Glyma.18G043100,oil_content,Residual,510.0737844,179,NA,NA
Glyma.06G131400,oil_content,C(type),16.80709554,1,5.435455454,0.020732709
Glyma.06G131400,oil_content,Residual,615.3324298,199,NA,NA
Glyma.09G027200,oil_content,C(type),16.73445956,1,5.280185136,0.022619615
Glyma.09G027200,oil_content,Residual,624.3509364,197,NA,NA
Glyma.11G168700,oil_content,C(type),52.75752959,2,8.937974247,0.000192146
Glyma.11G168700,oil_content,Residual,584.3600893,198,NA,NA
Glyma.05G113900,oil_content,C(type),52.7000481,1,20.61523334,1.02E-05
Glyma.05G113900,oil_content,Residual,462.7019519,181,NA,NA
Glyma.08G068300,oil_content,C(type),21.66480255,2,3.365036908,0.036569035
Glyma.08G068300,oil_content,Residual,630.9442387,196,NA,NA
Glyma.06G151800,oil_content,C(type),33.94349313,3,3.836975297,0.010675573
Glyma.06G151800,oil_content,Residual,557.3244291,189,NA,NA
Glyma.18G006300,oil_content,C(type),19.43782123,1,6.235691653,0.013327093
Glyma.18G006300,oil_content,Residual,623.4375372,200,NA,NA
Glyma.19G038400,oil_content,C(type),37.34789227,1,12.92269692,0.000410242
Glyma.19G038400,oil_content,Residual,569.3497901,197,NA,NA
Glyma.20G007400,oil_content,C(type),37.60375183,2,6.426944262,0.0019894
Glyma.20G007400,oil_content,Residual,558.7660564,191,NA,NA
Glyma.07G060000,oil_content,C(type),24.73689211,2,3.913609398,0.021539617
Glyma.07G060000,oil_content,Residual,622.5925034,197,NA,NA
Glyma.13G165400,oil_content,C(type),31.13890601,3,3.199956829,0.024729033
Glyma.13G165400,oil_content,Residual,567.6439655,175,NA,NA
Glyma.09G020600,oil_content,C(type),42.29492633,2,6.868953737,0.001314448
Glyma.09G020600,oil_content,Residual,591.1108275,192,NA,NA
Glyma.03G165600,oil_content,C(type),20.3064368,2,3.308805935,0.038821449
Glyma.03G165600,oil_content,Residual,546.2009289,178,NA,NA
Glyma.19G043500,oil_content,C(type),42.88462064,1,15.00016561,0.000145591
Glyma.19G043500,oil_content,Residual,571.7886289,200,NA,NA
Glyma.11G084200,oil_content,C(type),33.70588293,2,5.49206255,0.004822901
Glyma.11G084200,oil_content,Residual,564.6223438,184,NA,NA
Glyma.15G253800,oil_content,C(type),33.48614466,4,2.940089013,0.022010731
Glyma.15G253800,oil_content,Residual,492.5958874,173,NA,NA
Glyma.18G043300,oil_content,C(type),27.8754423,3,3.16493764,0.025782562
Glyma.18G043300,oil_content,Residual,534.3265362,182,NA,NA
Glyma.19G258300,oil_content,C(type),34.56695822,4,3.252575374,0.013299397
Glyma.19G258300,oil_content,Residual,462.2991044,174,NA,NA
Glyma.03G001100,oil_content,C(type),18.11473734,1,5.816197321,0.01677822
Glyma.03G001100,oil_content,Residual,626.0210932,201,NA,NA
Glyma.16G028100,oil_content,C(type),36.94411286,4,3.020266839,0.019115941
Glyma.16G028100,oil_content,Residual,581.0232851,190,NA,NA
Glyma.03G101700,oil_content,C(type),26.58655124,3,3.227662271,0.023854782
Glyma.03G101700,oil_content,Residual,480.4970365,175,NA,NA
Glyma.01G224800,oil_content,C(type),30.932749,2,5.167279694,0.006510446
Glyma.01G224800,oil_content,Residual,580.66852,194,NA,NA
Glyma.11G107400,oil_content,C(type),25.37474608,1,8.161398319,0.004733678
Glyma.11G107400,oil_content,Residual,618.7143763,199,NA,NA
Glyma.20G035800,oil_content,C(type),21.96892162,2,3.50016285,0.032064491
Glyma.20G035800,oil_content,Residual,624.5159997,199,NA,NA
Glyma.04G039600,oil_content,C(type),25.55439908,1,8.287685077,0.004419058
Glyma.04G039600,oil_content,Residual,625.9338965,203,NA,NA
Glyma.03G164400,oil_content,C(type),23.87450622,1,7.704442576,0.006023389
Glyma.03G164400,oil_content,Residual,629.0558616,203,NA,NA
Glyma.04G112600,oil_content,C(type),31.64482583,2,5.282553294,0.005844035
Glyma.04G112600,oil_content,Residual,575.0823721,192,NA,NA
Glyma.20G245700,oil_content,C(type),36.25677941,2,5.94965399,0.003140919
Glyma.20G245700,oil_content,Residual,554.5476984,182,NA,NA
Glyma.03G134100,oil_content,C(type),28.55635998,1,9.279757379,0.00262613
Glyma.03G134100,oil_content,Residual,621.6094322,202,NA,NA
Glyma.13G067600,oil_content,C(type),29.88946762,3,3.251199343,0.022913401
Glyma.13G067600,oil_content,Residual,591.4399212,193,NA,NA
Glyma.03G186800,oil_content,C(type),17.52027656,1,5.584998117,0.01908378
Glyma.03G186800,oil_content,Residual,621.1308734,198,NA,NA
Glyma.13G164200,oil_content,C(type),40.61336941,4,2.976319209,0.023358415
Glyma.13G164200,oil_content,Residual,307.0237927,90,NA,NA
Glyma.02G214400,oil_content,C(type),40.42949037,2,6.574932194,0.001728286
Glyma.02G214400,oil_content,Residual,593.3819096,193,NA,NA
Glyma.11G170100,oil_content,C(type),14.07446088,1,4.48616599,0.035405019
Glyma.11G170100,oil_content,Residual,627.460549,200,NA,NA
Glyma.15G185900,oil_content,C(type),25.23278008,1,8.021741665,0.005131306
Glyma.15G185900,oil_content,Residual,585.0720816,186,NA,NA
Glyma.06G202400,oil_content,C(type),20.16315379,1,6.69506918,0.010414593
Glyma.06G202400,oil_content,Residual,572.2120441,190,NA,NA
Glyma.11G169500,oil_content,C(type),60.66789505,2,10.59113642,4.42E-05
Glyma.11G169500,oil_content,Residual,529.8562938,185,NA,NA
Glyma.08G064700,oil_content,C(type),15.5865792,1,4.989288137,0.026623509
Glyma.08G064700,oil_content,Residual,618.5537088,198,NA,NA
Glyma.05G125000,oil_content,C(type),30.99923522,2,5.082369611,0.007080498
Glyma.05G125000,oil_content,Residual,576.3901393,189,NA,NA
Glyma.17G206300,oil_content,C(type),16.92654936,1,5.601985648,0.021240666
Glyma.17G206300,oil_content,Residual,178.2700769,59,NA,NA
Glyma.03G161100,oil_content,C(type),13.18362316,1,4.145664273,0.043059751
Glyma.03G161100,oil_content,Residual,636.0198169,200,NA,NA
Glyma.08G103300,oil_content,C(type),48.9425216,3,5.660478581,0.000988749
Glyma.08G103300,oil_content,Residual,533.1920477,185,NA,NA
Glyma.11G000200,oil_content,C(type),15.73797959,1,4.996776691,0.02650023
Glyma.11G000200,oil_content,Residual,629.9252724,200,NA,NA
Glyma.03G000500,oil_content,C(type),19.02445815,1,6.043138098,0.014802512
Glyma.03G000500,oil_content,Residual,635.9180419,202,NA,NA
Glyma.11G169900,oil_content,C(type),62.55572447,1,22.00321083,5.16E-06
Glyma.11G169900,oil_content,Residual,545.8612013,192,NA,NA
Glyma.05G026600,oil_content,C(type),15.50129262,1,5.143540045,0.024423558
Glyma.05G026600,oil_content,Residual,590.6930493,196,NA,NA
Glyma.03G102300,oil_content,C(type),36.18762402,1,12.04295844,0.000638042
Glyma.03G102300,oil_content,Residual,594.9658955,198,NA,NA
Glyma.20G229700,oil_content,C(type),22.11083619,1,7.144507234,0.008187727
Glyma.20G229700,oil_content,Residual,575.6331957,186,NA,NA
Glyma.15G267000,oil_content,C(type),47.44996231,1,15.72232912,0.000102266
Glyma.15G267000,oil_content,Residual,600.5816586,199,NA,NA
Glyma.11G199100,oil_content,C(type),41.60581045,2,6.934096994,0.001224347
Glyma.11G199100,oil_content,Residual,603.0178052,201,NA,NA
Glyma.11G108100,oil_content,C(type),30.67769843,1,9.917121893,0.001892329
Glyma.11G108100,oil_content,Residual,609.4012614,197,NA,NA
Glyma.12G108400,oil_content,C(type),62.30516686,1,21.87582502,5.93E-06
Glyma.12G108400,oil_content,Residual,481.3337641,169,NA,NA
Glyma.08G194200,oil_content,C(type),25.88589256,2,4.21769645,0.016098658
Glyma.08G194200,oil_content,Residual,598.4011781,195,NA,NA
Glyma.02G008600,oil_content,C(type),21.82678242,2,3.39404862,0.035610003
Glyma.02G008600,oil_content,Residual,614.1508135,191,NA,NA
Glyma.11G185300,oil_content,C(type),21.09512585,1,6.74944008,0.010086145
Glyma.11G185300,oil_content,Residual,615.7162289,197,NA,NA
Glyma.03G041700,oil_content,C(type),27.64169726,3,3.289185199,0.021995323
Glyma.03G041700,oil_content,Residual,495.8249657,177,NA,NA
Glyma.15G092800,oil_content,C(type),43.29644398,2,7.197418144,0.000954016
Glyma.15G092800,oil_content,Residual,613.5863164,204,NA,NA
Glyma.04G111300,oil_content,C(type),35.21569476,4,2.873508452,0.024355068
Glyma.04G111300,oil_content,Residual,554.5521144,181,NA,NA
Glyma.10G106400,oil_content,C(type),49.06454653,4,4.155552269,0.003157289
Glyma.10G106400,oil_content,Residual,463.4241917,157,NA,NA
Glyma.18G189200,oil_content,C(type),31.45089469,2,5.120045253,0.006791783
Glyma.18G189200,oil_content,Residual,608.127159,198,NA,NA
Glyma.08G104400,oil_content,C(type),45.88395437,3,5.078031399,0.002086325
Glyma.08G104400,oil_content,Residual,587.3254416,195,NA,NA
Glyma.08G366600,oil_content,C(type),37.10778088,2,6.028071929,0.002885145
Glyma.08G366600,oil_content,Residual,597.1154272,194,NA,NA
Glyma.20G188300,oil_content,C(type),29.82083508,3,3.36758054,0.019874871
Glyma.20G188300,oil_content,Residual,519.509176,176,NA,NA
Glyma.19G256900,oil_content,C(type),15.17212947,1,5.293980063,0.022473378
Glyma.19G256900,oil_content,Residual,550.2568623,192,NA,NA
Glyma.19G259500,oil_content,C(type),12.04294839,1,4.255070105,0.040500764
Glyma.19G259500,oil_content,Residual,534.9188589,189,NA,NA
Glyma.20G229400,oil_content,C(type),22.65394254,1,7.400280946,0.0070987
Glyma.20G229400,oil_content,Residual,609.1842455,199,NA,NA
Glyma.19G043900,oil_content,C(type),37.18763182,1,12.56421523,0.00048802
Glyma.19G043900,oil_content,Residual,600.8404921,203,NA,NA
Glyma.05G153300,oil_content,C(type),18.50972906,1,5.942231655,0.015651807
Glyma.05G153300,oil_content,Residual,626.1040897,201,NA,NA
Glyma.20G079700,oil_content,C(type),44.54709375,1,14.70496624,0.00016818
Glyma.20G079700,oil_content,Residual,608.9076097,201,NA,NA
Glyma.08G277100,oil_content,C(type),12.6833067,1,4.012698669,0.046495379
Glyma.08G277100,oil_content,Residual,638.4800266,202,NA,NA
Glyma.15G228000,oil_content,C(type),42.4561664,4,3.493707657,0.008867098
Glyma.15G228000,oil_content,Residual,574.1905331,189,NA,NA
Glyma.03G109200,oil_content,C(type),12.67668629,1,4.143498238,0.043147623
Glyma.03G109200,oil_content,Residual,596.5861899,195,NA,NA
Glyma.08G167000,oil_content,C(type),54.91288358,2,9.149167702,0.00015834
Glyma.08G167000,oil_content,Residual,594.1934448,198,NA,NA
Glyma.19G032700,oil_content,C(type),37.57983532,2,5.99222601,0.003003311
Glyma.19G032700,oil_content,Residual,586.378851,187,NA,NA
Glyma.12G215000,oil_content,C(type),13.70858473,1,4.350295806,0.03824616
Glyma.12G215000,oil_content,Residual,642.8416386,204,NA,NA
Glyma.06G181800,oil_content,C(type),22.95071293,2,3.716738137,0.026108115
Glyma.06G181800,oil_content,Residual,583.5338116,189,NA,NA
Glyma.15G211800,oil_content,C(type),12.65805079,1,3.938721624,0.04864116
Glyma.15G211800,oil_content,Residual,604.1842445,188,NA,NA
Glyma.02G254600,oil_content,C(type),36.96111671,2,6.175897189,0.002525071
Glyma.02G254600,oil_content,Residual,562.5652215,188,NA,NA
Glyma.11G166200,oil_content,C(type),12.48740247,1,3.972971486,0.047595306
Glyma.11G166200,oil_content,Residual,628.6177743,200,NA,NA
Glyma.12G078500,oil_content,C(type),42.47549828,2,7.051264064,0.001104955
Glyma.12G078500,oil_content,Residual,587.3217972,195,NA,NA
Glyma.20G230900,oil_content,C(type),14.10931111,1,4.465154965,0.03591955
Glyma.20G230900,oil_content,Residual,590.8957693,187,NA,NA
Glyma.14G028200,oil_content,C(type),32.14009122,2,6.05603198,0.002823175
Glyma.14G028200,oil_content,Residual,501.5228833,189,NA,NA
Glyma.14G156300,oil_content,C(type),24.9343172,1,8.051230082,0.005008661
Glyma.14G156300,oil_content,Residual,628.6823677,203,NA,NA
Glyma.06G198100,oil_content,C(type),12.27723466,1,3.923204901,0.048974343
Glyma.06G198100,oil_content,Residual,635.2659878,203,NA,NA
Glyma.15G253600,oil_content,C(type),42.21458169,1,14.40236153,0.000195864
Glyma.15G253600,oil_content,Residual,583.2864104,199,NA,NA
Glyma.03G100100,oil_content,C(type),27.5806109,2,5.25245801,0.006123155
Glyma.03G100100,oil_content,Residual,443.7087583,169,NA,NA
Glyma.04G070500,oil_content,C(type),49.66335337,1,17.24651346,4.88E-05
Glyma.04G070500,oil_content,Residual,570.1641661,198,NA,NA
Glyma.02G284500,oil_content,C(type),50.25514024,2,8.326235662,0.000341188
Glyma.02G284500,oil_content,Residual,576.4148515,191,NA,NA
Glyma.05G044200,oil_content,C(type),40.45736783,3,4.457953818,0.004728531
Glyma.05G044200,oil_content,Residual,574.7704141,190,NA,NA
Glyma.08G265900,oil_content,C(type),17.31095203,1,5.473528739,0.020287999
Glyma.08G265900,oil_content,Residual,635.6961889,201,NA,NA
Glyma.02G040600,oil_content,C(type),20.07932921,2,3.233770752,0.04152072
Glyma.02G040600,oil_content,Residual,608.5076567,196,NA,NA
Glyma.08G288200,oil_content,C(type),17.14287776,1,5.469357033,0.020320601
Glyma.08G288200,oil_content,Residual,639.4073455,204,NA,NA
Glyma.06G317700,oil_content,C(type),40.5977012,2,6.762580991,0.001450069
Glyma.06G317700,oil_content,Residual,579.3170049,193,NA,NA
Glyma.08G138300,oil_content,C(type),38.61693179,2,6.35185695,0.002136634
Glyma.08G138300,oil_content,Residual,577.5647262,190,NA,NA
Glyma.19G095900,oil_content,C(type),13.75527865,1,4.384561697,0.03749509
Glyma.19G095900,oil_content,Residual,643.1274817,205,NA,NA
Glyma.16G141200,oil_content,C(type),25.36756928,2,4.189586212,0.016517071
Glyma.16G141200,oil_content,Residual,599.4361332,198,NA,NA
Glyma.15G197800,oil_content,C(type),39.38876152,2,6.994098274,0.001192769
Glyma.15G197800,oil_content,Residual,498.4066935,177,NA,NA
Glyma.02G144000,oil_content,C(type),37.70631898,2,6.076038292,0.002755299
Glyma.02G144000,oil_content,Residual,605.059732,195,NA,NA
Glyma.20G080200,oil_content,C(type),22.09638149,1,8.304109579,0.00444514
Glyma.20G080200,oil_content,Residual,470.978795,177,NA,NA
Glyma.11G176900,oil_content,C(type),36.32211519,1,11.73297563,0.000746446
Glyma.11G176900,oil_content,Residual,612.9543803,198,NA,NA
Glyma.18G030000,oil_content,C(type),14.66529327,1,4.811373382,0.029467206
Glyma.18G030000,oil_content,Residual,588.2731139,193,NA,NA
Glyma.12G212400,oil_content,C(type),39.41316001,3,4.555105105,0.004150827
Glyma.12G212400,oil_content,Residual,556.6457638,193,NA,NA
Glyma.08G106200,oil_content,C(type),26.43441456,1,9.24086763,0.002688185
Glyma.08G106200,oil_content,Residual,563.5379573,197,NA,NA
Glyma.10G087300,oil_content,C(type),32.15957994,1,10.82966925,0.001181586
Glyma.10G087300,oil_content,Residual,590.9466171,199,NA,NA
Glyma.11G083300,oil_content,C(type),21.13978411,2,3.320134453,0.03820243
Glyma.11G083300,oil_content,Residual,620.7968321,195,NA,NA
Glyma.08G110000,oil_content,C(type),29.83741022,2,5.152071475,0.006605139
Glyma.08G110000,oil_content,Residual,561.7602172,194,NA,NA
Glyma.04G064000,oil_content,C(type),15.41794319,1,5.074258804,0.025364278
Glyma.04G064000,oil_content,Residual,610.7308873,201,NA,NA
Glyma.04G113600,oil_content,C(type),53.596126,5,3.776388816,0.002814355
Glyma.04G113600,oil_content,Residual,513.76589,181,NA,NA
Glyma.02G134600,oil_content,C(type),22.44060043,2,3.728121267,0.025777278
Glyma.02G134600,oil_content,Residual,583.8700209,194,NA,NA
Glyma.18G172300,oil_content,C(type),13.14363323,1,4.221134461,0.041204444
Glyma.18G172300,oil_content,Residual,632.0948955,203,NA,NA
Glyma.06G106100,oil_content,C(type),35.22493878,3,4.014921016,0.008550499
Glyma.06G106100,oil_content,Residual,514.7124273,176,NA,NA
Glyma.08G095500,oil_content,C(type),18.01996578,1,5.985782161,0.015307826
Glyma.08G095500,oil_content,Residual,587.0399611,195,NA,NA
Glyma.08G097000,oil_content,C(type),18.4450364,1,5.990870918,0.015242719
Glyma.08G097000,oil_content,Residual,615.7714512,200,NA,NA
Glyma.19G114500,oil_content,C(type),24.75895809,2,3.96150796,0.020531588
Glyma.19G114500,oil_content,Residual,631.2381024,202,NA,NA
